CODIGO ICCS;TIPO;PRESUNTO DELITO;TIPO DE ARMA;FECHA;HORA;GENERO;EDAD;NACIONALIDAD;ETNIA;PROVINCIA;CANTON;LATITUD;LONGITUD
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-25;02:00:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2115810913;-79.93272178
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-25;02:00:00;HOMBRE;24;ECUATORIANO;NEGRO/A;GUAYAS;GUAYAQUIL;-2115810913;-79.93272178
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-25;02:00:00;HOMBRE;31;ECUATORIANO;NEGRO/A;GUAYAS;GUAYAQUIL;-2115810913;-79.93272178
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2024-10-25;20:30:00;HOMBRE;15;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2122182063;-79.970932667
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-25;01:00:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2121702549;-79.965748394
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-26;13:00:00;HOMBRE;50;ECUATORIANO;MESTIZO/A;GUAYAS;PLAYAS;-261199832;-80.392921317
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-27;21:20:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;EL ORO;ARENILLAS;-3556258198;-80.063310943
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-28;19:45:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-1051878415;-80.447714257
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-10-28;01:00:00;HOMBRE;18;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2104106058;-79.976673169
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-28;19:45:00;HOMBRE;42;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-1051878415;-80.447714257
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-28;19:45:00;HOMBRE;NULL;VENEZOLANO;MESTIZO/A;MANABI;PORTOVIEJO;-1051878415;-80.447714257
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-28;19:45:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-1051878415;-80.447714257
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-28;19:45:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-1051878415;-80.447714257
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-29;00:30:00;HOMBRE;25;ECUATORIANO;SE DESCONOCE;MANABI;PUERTO LOPEZ;-154042;-80.803744
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-29;21:00:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;LOS RIOS;BUENA FE;-0.579676365;-79.371589122
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-30;16:20:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-1991542216;-79.983537197
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-10-30;16:00:00;HOMBRE;37;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-215223;-79.927761
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-30;16:10:00;HOMBRE;NULL;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-1992213704;-79.981412888
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-10-30;16:10:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-1992164113;-79.981412888
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-01;19:00:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.259607859;-78.53771925
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-01;19:00:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.259643147;-78.537687063
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-01;19:00:00;HOMBRE;48;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.259675333;-78.537654877
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-01;22:30:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1001884428;-79.469776154
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-01;17:07:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2130212042;-79.933035698
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-01;19:00:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.259586402;-78.53771925
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-01;19:00:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.259564944;-78.53771925
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-01;19:00:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.259653875;-78.537665606
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-02;10:50:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2132798721;-79.924934427
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-02;10:50:00;HOMBRE;15;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2132896445;-79.924721718
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-02;10:50:00;HOMBRE;16;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2132853559;-79.924780726
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-02;07:45:00;HOMBRE;31;ECUATORIANO;MANTA;TUNGURAHUA;AMBATO;-1239553665;-78.623743057
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-03;22:15:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.254328906;-79.153441787
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-03;22:00:00;HOMBRE;15;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2155497083;-79.828353048
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-03;09:30:00;HOMBRE;40;ECUATORIANO;MESTIZO/A;GUAYAS;PEDRO CARBO;-17841477;-80.3657949
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-03;22:00:00;MUJER;26;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-21550537;-79.8291789
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-03;22:00:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2156438974;-79.828301961
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-03;21:30:00;HOMBRE;47;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2154453;-79.875979
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-03;21:30:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2154453;-79.875979
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-04;23:41:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2192057168;-79.926037184
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-05;21:02:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2220096588;-79.906997588
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-05;12:30:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;MANABI;TOSAGUA;-0.821839532;-80.318799855
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-05;16:00:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3262114411;-79.971767664
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-05;12:00:00;HOMBRE;29;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2277021734;-79.881499027
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-05;12:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;MANABI;TOSAGUA;-0.821839532;-80.318799855
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-05;12:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;MANABI;TOSAGUA;-0.821839532;-80.318799855
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-05;14:45:00;MUJER;25;ECUATORIANO;MESTIZO/A;MANABI;SUCRE;-0.682111481;-80.363428532
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-05;14:15:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;MANABI;SUCRE;-0.687923067;-80.324716375
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-06;21:25:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2119317728;-79.884907007
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-06;21:20:00;HOMBRE;16;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2119401239;-79.884949923
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-06;21:20:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2119315467;-79.88497138
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-07;13:00:00;HOMBRE;39;COLOMBIANO;MESTIZO/A;PICHINCHA;QUITO;-0.125007772;-78.36073637
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-07;23:00:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;COTOPAXI;PUJILI;-0.878338756;-79.160528183
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-07;15:00:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;LOS RIOS;MOCACHE;-1107588451;-79.489817619
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-07;18:00:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;LOS RIOS;VALENCIA;-0.953151846;-79.337242842
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-08;12:15:00;HOMBRE;37;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-100005305;-79.474971771
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-08;08:00:00;HOMBRE;41;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.1279822;-78.5019661
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-08;12:15:00;HOMBRE;34;ECUATORIANO;NEGRO/A;GUAYAS;GUAYAQUIL;-2127236002;-79.9750557
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-08;17:15:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2122254029;-79.97410513
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-08;17:00:00;HOMBRE;19;ECUATORIANO;NEGRO/A;GUAYAS;GUAYAQUIL;-22895167;-80.098388744
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-08;12:15:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1000072359;-79.47494316
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-09;19:00:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-1053207;-80.487252
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-09;22:00:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;GUAYAS;CRNEL. MARCELINO MARIDUENA;-2213261998;-79.440713012
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-09;22:00:00;HOMBRE;34;ECUATORIANO;MESTIZO/A;GUAYAS;CRNEL. MARCELINO MARIDUENA;-2213224245;-79.440725019
1032203;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-09;00:30:00;MUJER;50;VENEZOLANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2212737892;-79.930011034
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-09;21:30:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;MANABI;MONTECRISTI;-1108182114;-80.584738255
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-09;22:00:00;HOMBRE;27;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;CRNEL. MARCELINO MARIDUENA;-2213222905;-79.440745486
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-09;19:00:00;HOMBRE;36;ECUATORIANO;MESTIZO/A;MANABI;PORTOVIEJO;-1053169213;-80.487229137
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-10;19:00:00;MUJER;NULL;VENEZOLANO;BLANCO/A;PICHINCHA;QUITO;-0.255524936;-78.521455379
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-10;18:55:00;HOMBRE;NULL;ECUATORIANO;MESTIZO/A;GUAYAS;NARANJITO;-2173690206;-79.466735125
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-10;19:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;CRNEL. MARCELINO MARIDUENA;-2218587694;-79.442849217
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2024-11-10;16:30:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2221070054;-79.919303354
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-10;01:10:00;MUJER;25;ECUATORIANO;MESTIZO/A;COTOPAXI;LATACUNGA;-0.933088357;-78.61707265
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-10;19:00:00;MUJER;NULL;COLOMBIANO;MESTIZO/A;PICHINCHA;QUITO;-0.255524936;-78.521455379
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2024-11-10;16:30:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2221070054;-79.919303354
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-10;19:40:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;GUAYAS;CRNEL. MARCELINO MARIDUENA;-221392449;-79.442565092
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-10;15:00:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;GUAYAS;NARANJITO;-2170597759;-79.461252426
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-10;18:30:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;GUAYAS;NARANJITO;-21717231;-79.4703178
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-10;20:25:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205169215;-79.944184266
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-11;16:30:00;HOMBRE;24;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;EL ORO;MACHALA;-3250607;-79.928917
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-11;23:00:00;HOMBRE;NULL;VENEZOLANO;SE DESCONOCE;EL ORO;PASAJE;-3305181889;-79.777383143
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-11;14:00:00;HOMBRE;16;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-0.968624842;-79.438431859
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-11;13:00:00;MUJER;NULL;VENEZOLANO;BLANCO/A;PICHINCHA;QUITO;-0.339091209;-78.542439027
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-11;23:00:00;HOMBRE;NULL;VENEZOLANO;SE DESCONOCE;EL ORO;PASAJE;-3305211928;-79.777428986
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-11;17:20:00;MUJER;20;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2215255388;-79.907138508
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-11;14:00:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-0.968768655;-79.438260198
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-11;14:30:00;HOMBRE;64;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2096599377;-79.964982807
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-11;13:00:00;MUJER;NULL;COLOMBIANO;BLANCO/A;PICHINCHA;QUITO;-0.339091209;-78.542439027
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-12;10:00:00;HOMBRE;49;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205208;-79.943796
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-12;21:30:00;MUJER;32;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2241116746;-79.927302326
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-12;10:00:00;HOMBRE;54;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205208;-79.943796
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-12;10:00:00;HOMBRE;25;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-205169215;-79.944184266
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-12;10:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205208;-79.943796
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-12;10:00:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205208;-79.943796
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-12;13:50:00;HOMBRE;19;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2112426052;-79.97309804
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2024-11-12;23:30:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;SANTA ELENA;SALINAS;-2253841353;-80.918093882
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-12;10:00:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205208;-79.943796
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-12;21:30:00;MUJER;24;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2241116746;-79.927302326
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-12;10:00:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205208;-79.943796
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-12;10:00:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205208;-79.943796
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-12;10:00:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-205169215;-79.944184266
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-12;13:50:00;HOMBRE;19;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-211241533;-79.973022938
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-13;21:20:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;EL ORO;ARENILLAS;-3556258198;-80.063310943
1010902;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-13;19:30:00;HOMBRE;35;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2088243719;-79.985120009
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-13;10:30:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;LOS RIOS;BUENA FE;-0.886926376;-79.494256682
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-14;17:00:00;HOMBRE;NULL;VENEZOLANO;MESTIZO/A;SANTA ELENA;LA LIBERTAD;-2236286843;-80.918351915
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-14;14:00:00;HOMBRE;35;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-221113988;-79.930377393
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-14;17:00:00;HOMBRE;42;ECUATORIANO;MESTIZO/A;CHIMBORAZO;RIOBAMBA;-1649851342;-78.703911704
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-14;17:00:00;HOMBRE;NULL;COLOMBIANO;MESTIZO/A;SANTA ELENA;LA LIBERTAD;-2236286843;-80.918351915
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-14;20:30:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;LOS RIOS;BUENA FE;-0.731504353;-79.475990157
1010902;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2024-11-15;12:30:00;HOMBRE;69;ECUATORIANO;MESTIZO/A;SUCUMBIOS;LAGO AGRIO;0.083901254;-77.047080985
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2024-11-16;09:35:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.100971866;-78.469795909
NULL;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-16;14:15:00;HOMBRE;26;ECUATORIANO;SE DESCONOCE;MORONA SANTIAGO;GUALAQUIZA;-332771375;-78.706485048
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2024-11-16;12:00:00;MUJER;13;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1030430796;-79.458934665
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2024-11-17;21:30:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-10162921;-79.472848
